timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1721582865313,62571,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582865314,991,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582865314,1000,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582866320,62611,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582866320,2083,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582866320,1000,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582867333,62614,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582867333,131,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582867333,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582868345,62591,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582868345,658,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582868345,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582869358,62611,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582869358,262,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582869358,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582870359,62608,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582870359,369,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582870359,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582871373,62608,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582871373,391,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582871373,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582872386,62711,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582872386,262,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582872386,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582873402,62711,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582873402,886,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582873402,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582874411,62706,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582874411,639,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582874411,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582875413,62709,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582875413,650,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582875413,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582876421,62705,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582876421,262,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582876421,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582877422,62703,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582877422,791,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582877422,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582878436,62704,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582878436,123,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582878436,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582879449,62703,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582879449,131,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582879449,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582880462,62697,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582880462,638,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582880462,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582881465,62704,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582881465,1534,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582881465,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582882478,62698,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582882478,649,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582882478,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582883479,62704,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582883479,1168,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582883479,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582884488,62703,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582884488,1144,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582884488,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582885488,62702,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582885488,1558,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582885488,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582886495,62700,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582886495,262,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582886495,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582887504,62699,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582887504,762,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582887504,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582888508,62662,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582888508,258,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582888508,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582889509,62675,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582889509,1671,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582889509,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582890513,62698,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582890513,517,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582890513,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582891521,62698,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582891521,1165,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582891521,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582892534,62694,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582892534,258,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582892534,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582893545,62695,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582893545,894,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582893545,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582894545,62696,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582894545,377,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582894545,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582895554,62694,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582895554,516,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582895554,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582896566,62696,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582896566,0,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582896566,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582897576,62689,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582897576,657,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582897576,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582898576,62657,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582898576,262,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582898576,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582899589,62683,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582899589,377,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582899589,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582900600,63809,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582900600,3076,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582900600,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582901615,64266,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582901615,2056,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582901615,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582902616,64338,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582902616,1173,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582902616,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582903628,64519,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582903628,4883,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582903628,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582904638,65162,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582904638,6621,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582904638,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582905649,65150,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582905649,3601,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582905649,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582906658,65083,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582906658,1919,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582906658,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582907659,65217,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582907659,4558,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582907659,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582908660,65183,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582908660,2467,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582908660,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582909668,65168,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582909668,2568,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582909668,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582910682,65163,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582910682,123,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582910682,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582911690,65159,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582911690,123,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582911690,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582912693,65100,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582912693,133,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582912693,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582913707,65032,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582913707,784,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582913707,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582914718,64964,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582914718,1289,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582914718,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582915730,64991,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582915730,1023,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582915730,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582916736,65816,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582916736,2691,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582916736,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582917751,65900,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582917751,5835,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582917751,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582918760,66160,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582918760,10250,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582918760,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582919772,66151,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582919772,2452,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582919772,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582920787,65820,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582920787,4486,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582920787,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582921798,65884,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582921798,6092,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582921798,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582922810,65910,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582922810,5484,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582922810,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582923821,66165,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582923821,5274,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582923821,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582924822,66170,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582924822,1526,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582924822,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582925834,66153,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582925834,1156,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582925834,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582926845,66033,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582926845,1289,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582926845,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582927858,66028,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582927858,2232,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582927858,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582928870,66048,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582928870,756,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582928870,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582929881,66170,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582929881,3183,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582929881,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582930890,66338,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582930890,4958,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582930890,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582931891,66339,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582931891,2806,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582931891,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582932903,66686,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582932903,2377,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721582932903,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721582933917,66774,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721582933917,1540,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
