timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1721422278632,64134,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721422278633,832,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721422278633,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721422279639,64251,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721422279639,4222,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721422279639,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721422280650,64263,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721422280650,254,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721422280650,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721422281652,64181,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721422281653,0,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721422281653,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721422282667,64224,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721422282667,0,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721422282667,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721422283678,64214,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721422283678,131,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721422283678,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721422284679,64240,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721422284679,1699,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721422284679,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721422285693,64214,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721422285693,2349,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721422285693,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721422286701,64371,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721422286701,902,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721422286701,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721422287714,64359,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721422287714,902,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721422287714,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721422288722,64348,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721422288722,1542,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721422288722,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721422289724,64282,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721422289724,774,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721422289724,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721422290737,64552,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721422290737,1025,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721422290737,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721422291750,64533,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721422291750,516,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721422291750,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721422292760,64477,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721422292760,640,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721422292760,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721422293769,64535,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721422293769,639,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721422293769,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721422294771,64497,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721422294771,533,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721422294771,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721422295781,64415,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721422295781,1158,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721422295781,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721422296783,64381,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721422296783,648,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721422296783,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721422297783,63994,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721422297783,2341,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721422297783,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721422298797,63857,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721422298797,5752,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721422298797,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721422299811,63568,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721422299811,3594,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721422299811,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721422300825,64294,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721422300825,1287,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721422300825,2000,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721422301837,64371,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721422301837,123,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721422301837,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721422302848,64459,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721422302848,762,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721422302848,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721422303849,64447,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721422303849,124,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721422303849,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721422304863,64413,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721422304863,3076,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721422304863,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721422305877,64471,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721422305877,254,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721422305877,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721422306878,66534,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721422306878,3719,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721422306878,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721422307890,66756,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721422307890,10541,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721422307890,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721422308899,56350,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721422308899,31799,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721422308899,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721422309902,50897,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721422309902,10083,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721422309902,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721422310916,48757,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721422310916,5644,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721422310916,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721422311930,48129,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721422311930,6284,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721422311930,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721422312941,46746,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721422312941,1168,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721422312941,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721422313946,46601,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721422313946,2187,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721422313946,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721422314959,46709,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721422314959,1558,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721422314959,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721422315974,46631,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721422315974,1156,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721422315974,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721422316983,46650,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721422316983,1042,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721422316983,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721422317998,46704,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721422317998,894,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721422317998,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
