timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1721054699332,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054700339,69399,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054700339,6961,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054700339,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054701340,69396,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054701340,4332,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054701340,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054702353,69600,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054702353,7128,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054702353,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054703364,69601,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054703364,5132,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054703364,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054704365,69774,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054704365,6274,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054704365,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054705373,70036,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054705373,8968,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054705373,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054706380,71047,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054706380,8416,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054706380,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054707389,70783,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054707389,7132,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054707389,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054708397,70848,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054708397,5418,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054708397,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054709400,70121,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054709400,7151,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054709400,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054710405,69841,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054710405,9734,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054710405,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054711406,69818,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054711406,6359,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054711406,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054712420,69983,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054712420,5520,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054712420,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054713422,69962,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054713422,7150,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054713422,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054714431,69538,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054714431,9255,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054714431,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054715436,69457,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054715436,5927,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054715436,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054716438,69263,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054716438,5186,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054716438,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054717440,69347,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054717440,6154,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054717440,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054718450,69328,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054718450,4641,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054718450,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054719458,69227,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054719458,3347,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054719458,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054720472,69201,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054720472,3334,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054720472,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054721478,69276,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054721478,6847,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054721478,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054722479,69308,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054722479,4866,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054722479,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054723487,69313,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054723487,5591,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054723487,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054724496,68810,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054724496,5030,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054724496,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054725506,68829,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054725506,5314,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054725506,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054726513,68935,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054726513,7938,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054726513,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054727523,68941,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054727523,7545,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054727523,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054728534,68937,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054728534,7305,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054728534,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054729536,68915,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054729536,7669,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054729536,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054730550,68929,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054730550,5884,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054730550,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054731564,69047,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054731564,7918,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054731564,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054732572,69251,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054732572,3368,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054732572,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054733574,69272,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054733574,3522,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054733574,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054734584,69045,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054734584,6177,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054734584,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054735589,69068,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054735589,4499,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054735589,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721054736600,69161,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721054736600,6193,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721054736600,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
