timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1721138347038,49142,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721138347039,13131,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721138347039,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138347039,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138348039,49716,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721138348039,8315,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721138348040,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138348040,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138349041,49898,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721138349041,5725,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721138349041,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138349041,1734614000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138350041,49929,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721138350041,3065,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721138350041,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138350041,1165654000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138351042,49927,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721138351042,3113,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721138351042,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138351042,1176574000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138352042,49931,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721138352042,2733,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721138352042,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138352042,1419334000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138353044,49929,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721138353044,1915,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721138353044,1000,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138353044,1196790000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138354044,49780,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721138354044,1697,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721138354044,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138354044,1270766000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138355044,49996,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721138355044,5891,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721138355044,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138355044,1388786000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138356045,49974,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721138356045,3957,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721138356045,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138356045,1174054000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138357046,50022,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721138357046,4809,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721138357046,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138357046,1247862000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138358059,50031,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721138358059,2064,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721138358059,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138358059,1280790000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138359060,49901,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721138359060,1288,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721138359060,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138359060,530400000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138360060,49931,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721138360060,1290,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721138360060,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138360060,440738000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138361061,49946,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721138361061,4282,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721138361061,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138361061,540036000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138362062,49948,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721138362062,2323,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721138362062,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138362062,433076000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138363072,49950,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721138363072,766,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721138363072,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138363072,716142000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138364078,49935,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721138364078,2064,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721138364078,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138364078,426426000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138365091,49948,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721138365091,908,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721138365091,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138365091,705866000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138366103,49947,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721138366103,516,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721138366103,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138366103,597898000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138367120,50047,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721138367120,1651,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721138367120,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138367120,728798000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138368133,50048,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721138368133,1847,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721138368133,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138368133,745164000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138369136,50049,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721138369136,647,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721138369136,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138369136,688660000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138370148,50048,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721138370148,1420,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721138370148,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138370148,757890000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138371154,50046,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721138371154,636,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721138371154,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138371154,512330000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138372158,50048,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721138372158,1178,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721138372158,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138372158,637980000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138373169,50049,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721138373169,1021,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721138373169,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138373169,482062000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138374183,50056,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721138374183,2597,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721138374183,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138374183,703460000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138375188,50131,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721138375188,2048,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721138375188,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138375188,819264000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138376200,50140,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721138376201,1425,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721138376201,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138376201,765166000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138377211,50137,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721138377211,890,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721138377211,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138377211,416042000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138378213,50140,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721138378213,131,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721138378213,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138378213,534506000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138379213,50035,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721138379213,253,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721138379213,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138379213,174300000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138380215,50097,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721138380215,130,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721138380215,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138380215,111230000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138381216,50095,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721138381216,262,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721138381216,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138381216,199346000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138382216,50095,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721138382216,0,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721138382216,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138382216,109186000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138383219,50095,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721138383219,0,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721138383219,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138383219,149702000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138384220,50069,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721138384220,0,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721138384220,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138384220,258818000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138385223,50067,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721138385223,0,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721138385223,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138385223,216440000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1721138386224,50045,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1721138386224,377,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1721138386224,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
